"name","long","lat","year","date"
"Danaus plexippus","-121.955385","37.405871","2016","2016-10-15"
"Danaus plexippus","-87.784967","42.045755","2016","2016-10-19"
"Danaus plexippus","-97.278461","32.885376","2016","2016-10-14"
"Danaus plexippus","-87.355837","36.531178","2016","2016-10-18"
"Danaus plexippus","-97.599833","30.742482","2016","2016-10-20"
"Danaus plexippus","NA","NA","2016","2016-10-24"
"Danaus plexippus","-97.067947","33.0143","2016","2016-10-30"
"Danaus plexippus","-117.852235","34.133673","2016","2016-10-30"
"Danaus plexippus","-97.066606","33.014136","2016","2016-10-28"
"Danaus plexippus","-97.015107","33.026939","2016","2016-10-26"
"Danaus plexippus","-96.823612","33.150674","2016","2016-10-25"
"Danaus plexippus","-101.868186","33.555319","2016","2016-10-25"
"Danaus plexippus","-97.676767","30.444363","2016","2016-10-30"
"Danaus plexippus","-96.639782","33.197247","2016","2016-10-12"
"Danaus plexippus","-122.703788","38.448631","2016","2016-10-06"
"Danaus plexippus","-97.657676","30.31681","2016","2016-10-10"
"Danaus plexippus","-97.364106","32.740269","2016","2016-10-13"
"Danaus plexippus","-97.275265","32.868541","2016","2016-10-14"
"Danaus plexippus","-94.037883","37.917354","2016","2016-10-14"
"Danaus plexippus","-96.855812","32.311322","2016","2016-10-11"
"Danaus plexippus","-97.575822","30.737288","2016","2016-10-13"
"Danaus plexippus","-76.602028","39.327178","2016","2016-10-07"
"Danaus plexippus","-97.775663","30.322638","2016","2016-10-12"
"Danaus plexippus","-97.665685","31.824273","2016","2016-10-17"
"Danaus plexippus","-97.840779","30.428809","2016","2016-10-29"
"Danaus plexippus","-97.421486","32.625027","2016","2016-10-02"
"Danaus plexippus","-118.20217","34.13824","2016","2016-10-05"
"Danaus plexippus","-87.578253","41.783252","2016","2016-10-04"
"Danaus plexippus","-96.398627","33.581767","2016","2016-10-01"
"Danaus plexippus","-83.610112","32.838536","2016","2016-10-07"
"Danaus plexippus","-117.852407","34.133294","2016","2016-10-09"
"Danaus plexippus","-98.460403","29.343584","2016","2016-10-11"
"Danaus plexippus","-96.994409","32.613522","2016","2016-10-11"
"Danaus plexippus","-97.414537","30.128742","2016","2016-10-17"
"Danaus plexippus","-95.940245","32.996785","2016","2016-10-15"
"Danaus plexippus","-96.975258","33.065492","2016","2016-10-31"
"Danaus plexippus","-96.823612","33.150674","2016","2016-10-11"
"Danaus plexippus","-97.278446","32.88545","2016","2016-10-11"
"Danaus plexippus","NA","NA","2016","2016-10-10"
"Danaus plexippus","-77.035317","39.059058","2016","2016-10-09"
"Danaus plexippus","-97.052492","33.020446","2016","2016-10-21"
"Danaus plexippus","-76.701672","37.362651","2016","2016-10-13"
"Danaus plexippus","-76.546363","38.888512","2016","2016-10-20"
"Danaus plexippus","-95.694905","30.083977","2016","2016-10-20"
"Danaus plexippus","-94.709413","31.335914","2016","2016-10-22"
"Danaus plexippus","-122.488466","39.314736","2016","2016-10-12"
"Danaus plexippus","-84.2276","39.654167","2016","2016-10-14"
"Danaus plexippus","-96.806795","32.826145","2016","2016-10-11"
"Danaus plexippus","-96.961169","32.869036","2016","2016-10-11"
"Danaus plexippus","-99.750617","32.373945","2016","2016-10-12"
"Danaus plexippus","-98.096459","29.721494","2016","2016-10-15"
"Danaus plexippus","-82.480517","35.590059","2016","2016-10-16"
"Danaus plexippus","-90.1239","29.934825","2016","2016-10-15"
"Danaus plexippus","-96.843991","32.746654","2016","2016-10-26"
"Danaus plexippus","-77.005386","38.887967","2016","2016-10-10"
"Danaus plexippus","-96.812889","32.804217","2016","2016-10-26"
"Danaus plexippus","-76.534615","34.634735","2016","2016-10-23"
"Danaus plexippus","-97.01955","33.171459","2016","2016-10-30"
"Danaus plexippus","-80.243432","25.864469","2016","2016-10-24"
"Danaus plexippus","-90.343346","38.589073","2016","2016-10-05"
"Danaus plexippus","-76.742206","39.226829","2016","2016-10-05"
"Danaus plexippus","-97.380173","30.664262","2016","2016-10-22"
"Danaus plexippus","-98.7368","29.472799","2016","2016-10-21"
"Danaus plexippus","-95.419722","29.0425","2016","2016-10-08"
"Danaus plexippus","-92.44653","38.94626","2016","2016-10-08"
"Danaus plexippus","-96.854525","32.311779","2016","2016-10-06"
"Danaus plexippus","-117.852661","34.133363","2016","2016-10-10"
"Danaus plexippus","-95.492312","30.53432","2016","2016-10-09"
"Danaus plexippus","-97.459192","30.140631","2016","2016-10-26"
"Danaus plexippus","-118.286667","33.884167","2016","2016-10-01"
"Danaus plexippus","-96.983729","32.619473","2016","2016-10-17"
"Danaus plexippus","-117.852642","34.133437","2016","2016-10-20"
"Danaus plexippus","-96.759895","32.774881","2016","2016-10-13"
"Danaus plexippus","-96.823612","33.150674","2016","2016-10-13"
"Danaus plexippus","-97.278696","32.878192","2016","2016-10-13"
"Danaus plexippus","-82.698478","39.793953","2016","2016-10-11"
"Danaus plexippus","-97.599982","30.742757","2016","2016-10-05"
"Danaus plexippus","-77.005343","38.980213","2016","2016-10-02"
"Danaus plexippus","-95.888895","40.992972","2016","2016-10-07"
"Danaus plexippus","-97.730788","30.322999","2016","2016-10-05"
"Danaus plexippus","-97.600659","30.742543","2016","2016-10-10"
"Danaus plexippus","-96.975095","33.065149","2016","2016-10-11"
"Danaus plexippus","-89.093444","37.532147","2016","2016-10-05"
"Danaus plexippus","-82.697734","39.794211","2016","2016-10-11"
"Danaus plexippus","-88.077222","30.248333","2016","2016-10-10"
"Danaus plexippus","-95.619317","29.860288","2016","2016-10-22"
"Danaus plexippus","-122.055986","36.952662","2016","2016-10-14"
"Danaus plexippus","-94.735322","32.549193","2016","2016-10-15"
"Danaus plexippus","-96.704095","33.087136","2016","2016-10-18"
"Danaus plexippus","-118.496357","37.36534","2016","2016-10-30"
"Danaus plexippus","-97.298396","32.88151","2016","2016-10-28"
"Danaus plexippus","-88.023345","41.810319","2016","2016-10-29"
"Danaus plexippus","-82.700447","39.796168","2016","2016-10-15"
"Danaus plexippus","-96.759408","32.774398","2016","2016-10-13"
"Danaus plexippus","-96.760284","32.775034","2016","2016-10-13"
"Danaus plexippus","-98.64087","29.861348","2016","2016-10-13"
"Danaus plexippus","-96.823612","33.150674","2016","2016-10-13"
"Danaus plexippus","-105.020107","40.5564","2016","2016-10-13"
"Danaus plexippus","-72.490538","42.646092","2016","2016-10-16"
"Danaus plexippus","-98.096604","29.721386","2016","2016-10-15"
"Danaus plexippus","-82.676913","39.781072","2016","2016-10-11"
"Danaus plexippus","-97.575525","30.737165","2016","2016-10-16"
"Danaus plexippus","-97.362863","32.735237","2016","2016-10-17"
"Danaus plexippus","-117.852503","34.133461","2016","2016-10-21"
"Danaus plexippus","-118.548632","34.217896","2016","2016-10-20"
"Danaus plexippus","-96.994996","32.585868","2016","2016-10-10"
"Danaus plexippus","-120.626761","35.107412","2016","2016-10-12"
"Danaus plexippus","-86.574455","30.449659","2016","2016-10-31"
"Danaus plexippus","-96.853128","33.110756","2016","2016-10-01"
"Danaus plexippus","-98.467348","33.8888","2016","2016-10-01"
"Danaus plexippus","-97.65922","30.317923","2016","2016-10-25"
"Danaus plexippus","-95.289894","29.723904","2016","2016-10-08"
"Danaus plexippus","-95.697073","29.734635","2016","2016-10-07"
"Danaus plexippus","-93.901483","37.178849","2016","2016-10-31"
"Danaus plexippus","-96.985362","33.034968","2016","2016-10-29"
"Danaus plexippus","-97.362928","32.741386","2016","2016-10-31"
"Danaus plexippus","-96.232125","32.012096","2016","2016-10-29"
"Danaus plexippus","-96.704386","33.083941","2016","2016-10-05"
"Danaus plexippus","-97.730773","30.323008","2016","2016-10-05"
"Danaus plexippus","-97.730872","30.323112","2016","2016-10-05"
"Danaus plexippus","-122.062118","36.957017","2016","2016-10-05"
"Danaus plexippus","-97.898283","30.239921","2016","2016-10-25"
"Danaus plexippus","NA","NA","2016","2016-10-23"
"Danaus plexippus","-76.708153","38.781605","2016","2016-10-23"
"Danaus plexippus","-122.05669","36.952243","2016","2016-10-23"
"Danaus plexippus","-97.347162","26.22892","2016","2016-10-28"
"Danaus plexippus","-97.013191","32.313151","2016","2016-10-27"
"Danaus plexippus","-97.694324","30.234823","2016","2016-10-28"
"Danaus plexippus","-97.152779","33.031861","2016","2016-10-04"
"Danaus plexippus","-79.021971","35.895322","2016","2016-10-14"
"Danaus plexippus","-98.319638","31.945067","2016","2016-10-13"
"Danaus plexippus","-97.668558","30.3853","2016","2016-10-29"
"Danaus plexippus","-118.020171","34.009232","2016","2016-10-09"
"Danaus plexippus","-97.724649","30.281572","2016","2016-10-25"
"Danaus plexippus","-81.393822","31.133786","2016","2016-10-12"
"Danaus plexippus","-80.188841","32.571985","2016","2016-10-15"
"Danaus plexippus","-89.246973","37.348198","2016","2016-10-05"
"Danaus plexippus","-93.970028","37.439075","2016","2016-10-05"
"Danaus plexippus","-91.835975","37.535263","2016","2016-10-01"
"Danaus plexippus","-98.299562","30.768422","2016","2016-10-08"
"Danaus plexippus","-95.637539","29.764055","2016","2016-10-08"
"Danaus plexippus","-97.362498","32.735039","2016","2016-10-06"
"Danaus plexippus","-100.448709","31.46154","2016","2016-10-15"
"Danaus plexippus","-115.76523","36.422396","2016","2016-10-12"
"Danaus plexippus","-81.574368","41.139011","2016","2016-10-01"
"Danaus plexippus","-97.439772","32.62942","2016","2016-10-03"
"Danaus plexippus","-97.776454","30.230342","2016","2016-10-16"
"Danaus plexippus","-96.823612","33.150674","2016","2016-10-25"
"Danaus plexippus","-97.732581","30.497935","2016","2016-10-25"
"Danaus plexippus","-99.203411","30.963102","2016","2016-10-22"
"Danaus plexippus","-109.619471","38.616802","2016","2016-10-23"
"Danaus plexippus","-77.0236","38.88805","2016","2016-10-02"
"Danaus plexippus","-97.280386","32.885089","2016","2016-10-01"
"Danaus plexippus","-76.880296","39.317226","2016","2016-10-10"
"Danaus plexippus","-96.959279","33.062112","2016","2016-10-09"
"Danaus plexippus","-96.980777","33.064777","2016","2016-10-10"
"Danaus plexippus","-155.980282","19.609804","2016","2016-10-26"
"Danaus plexippus","-97.174293","26.137482","2016","2016-10-01"
"Danaus plexippus","-122.089561","37.555072","2016","2016-10-02"
"Danaus plexippus","-93.988518","37.919453","2016","2016-10-02"
"Danaus plexippus","-94.045915","37.531516","2016","2016-10-01"
"Danaus plexippus","-117.852592","34.133436","2016","2016-10-01"
"Danaus plexippus","-96.823612","33.150674","2016","2016-10-06"
"Danaus plexippus","-117.852509","34.133272","2016","2016-10-07"
"Danaus plexippus","-122.466382","37.769585","2016","2016-10-05"
"Danaus plexippus","-95.888983","40.993122","2016","2016-10-09"
"Danaus plexippus","-97.280448","32.734327","2016","2016-10-30"
"Danaus plexippus","-95.717238","29.111975","2016","2016-10-11"
"Danaus plexippus","-97.604972","32.683045","2016","2016-10-11"
"Danaus plexippus","-82.676913","39.781072","2016","2016-10-11"
"Danaus plexippus","-96.856327","32.310162","2016","2016-10-09"
"Danaus plexippus","-96.946878","33.158299","2016","2016-10-12"
"Danaus plexippus","-117.852581","34.13342","2016","2016-10-19"
"Danaus plexippus","-96.643101","33.088326","2016","2016-10-14"
"Danaus plexippus","-77.012852","38.889033","2016","2016-10-02"
"Danaus plexippus","-97.414545","30.128725","2016","2016-10-22"
"Danaus plexippus","-97.72291","30.270913","2016","2016-10-25"
"Danaus plexippus","-118.286847","33.884282","2016","2016-10-24"
"Danaus plexippus","-96.903412","31.301369","2016","2016-10-23"
"Danaus plexippus","-97.111304","33.012177","2016","2016-10-03"
"Danaus plexippus","-98.583692","34.043714","2016","2016-10-14"
"Danaus plexippus","-98.696922","29.566767","2016","2016-10-18"
"Danaus plexippus","-70.915431","42.471299","2016","2016-10-18"
"Danaus plexippus","-97.186522","32.707844","2016","2016-10-02"
"Danaus plexippus","-97.280889","32.886551","2016","2016-10-17"
"Danaus plexippus","-90.343348","38.588908","2016","2016-10-05"
"Danaus plexippus","-118.215769","34.124618","2016","2016-10-05"
"Danaus plexippus","-84.304992","33.804172","2016","2016-10-07"
"Danaus plexippus","-97.635992","30.681503","2016","2016-10-02"
"Danaus plexippus","-99.899094","32.922522","2016","2016-10-09"
"Danaus plexippus","-97.873211","30.185446","2016","2016-10-27"
"Danaus plexippus","-118.402846","34.020293","2016","2016-10-31"
"Danaus plexippus","-97.118335","32.788132","2016","2016-10-02"
"Danaus plexippus","-77.023685","38.888508","2016","2016-10-02"
"Danaus plexippus","-97.278467","32.885357","2016","2016-10-21"
"Danaus plexippus","-96.959098","32.498007","2016","2016-10-10"
"Danaus plexippus","-97.363741","32.740221","2016","2016-10-13"
"Danaus plexippus","-121.954536","37.404212","2016","2016-10-15"
"Danaus plexippus","-96.759796","32.774496","2016","2016-10-13"
"Danaus plexippus","-96.853037","33.110714","2016","2016-10-13"
"Danaus plexippus","-96.67055","33.103174","2016","2016-10-15"
"Danaus plexippus","-89.333175","31.328453","2016","2016-10-16"
"Danaus plexippus","-99.271989","29.793059","2016","2016-10-16"
"Danaus plexippus","-115.427374","36.158444","2016","2016-10-30"
"Danaus plexippus","-97.282476","32.850602","2016","2016-10-19"
"Danaus plexippus","-97.623459","30.346654","2016","2016-10-29"
"Danaus plexippus","-97.659427","30.260724","2016","2016-10-31"
"Danaus plexippus","-81.984022","26.470067","2016","2016-10-04"
"Danaus plexippus","-91.175049","31.72964","2016","2016-10-23"
"Danaus plexippus","-88.012905","41.916653","2016","2016-10-04"
"Danaus plexippus","-97.31547","32.736183","2016","2016-10-10"
"Danaus plexippus","-97.862881","30.491995","2016","2016-10-29"
"Danaus plexippus","-117.096854","32.742513","2016","2016-10-03"
"Danaus plexippus","-88.050122","41.801119","2016","2016-10-11"
"Danaus plexippus","-94.02044","37.92466","2016","2016-10-14"
"Danaus plexippus","-97.015895","32.311766","2016","2016-10-31"
"Danaus plexippus","-98.395233","33.758558","2016","2016-10-10"
"Danaus plexippus","-117.086938","32.554216","2016","2016-10-29"
"Danaus plexippus","-98.229905","26.176003","2016","2016-10-29"
"Danaus plexippus","-97.156387","32.642502","2016","2016-10-02"
"Danaus plexippus","-95.716897","29.112549","2016","2016-10-09"
"Danaus plexippus","-94.207595","36.376117","2016","2016-10-01"
"Danaus plexippus","-98.365948","26.177324","2016","2016-10-17"
"Danaus plexippus","-119.664756","34.419933","2016","2016-10-17"
"Danaus plexippus","-98.589333","29.515575","2016","2016-10-16"
"Danaus plexippus","-118.123231","34.1411","2016","2016-10-22"
"Danaus plexippus","-122.043903","37.918546","2016","2016-10-20"
"Danaus plexippus","-121.955132","37.40559","2016","2016-10-22"
"Danaus plexippus","-97.308098","32.673886","2016","2016-10-18"
"Danaus plexippus","-98.255617","30.325212","2016","2016-10-25"
"Danaus plexippus","-97.790387","30.382223","2016","2016-10-22"
"Danaus plexippus","-118.109437","34.127793","2016","2016-10-26"
"Danaus plexippus","-96.854525","32.311851","2016","2016-10-24"
"Danaus plexippus","-117.85212","34.133312","2016","2016-10-27"
"Danaus plexippus","-96.654069","32.331013","2016","2016-10-27"
"Danaus plexippus","-96.976562","33.061342","2016","2016-10-06"
"Danaus plexippus","-98.538851","29.408052","2016","2016-10-01"
"Danaus plexippus","-96.823612","33.150674","2016","2016-10-06"
"Danaus plexippus","-88.126981","30.251153","2016","2016-10-09"
"Danaus plexippus","-117.25301","32.788361","2016","2016-10-12"
"Danaus plexippus","-95.256255","30.939213","2016","2016-10-13"
"Danaus plexippus","-97.880608","30.191842","2016","2016-10-12"
"Danaus plexippus","-101.803436","33.565357","2016","2016-10-03"
"Danaus plexippus","-83.430655","37.076683","2016","2016-10-23"
"Danaus plexippus","-117.884098","33.88643","2016","2016-10-01"
"Danaus plexippus","-68.182158","44.329197","2016","2016-10-01"
"Danaus plexippus","-92.44653","38.94626","2016","2016-10-03"
"Danaus plexippus","-90.343331","38.589081","2016","2016-10-05"
"Danaus plexippus","-96.67055","33.103174","2016","2016-10-09"
"Danaus plexippus","NA","NA","2016","2016-10-07"
"Danaus plexippus","-98.533767","29.45375","2016","2016-10-09"
"Danaus plexippus","-98.590759","29.515997","2016","2016-10-10"
"Danaus plexippus","-96.486664","33.196945","2016","2016-10-13"
"Danaus plexippus","-96.823612","33.150674","2016","2016-10-13"
"Danaus plexippus","-97.724125","30.702346","2016","2016-10-11"
"Danaus plexippus","-101.802975","33.56592","2016","2016-10-03"
"Danaus plexippus","-99.149205","26.584369","2016","2016-10-12"
"Danaus plexippus","-96.814025","32.862608","2016","2016-10-13"
"Danaus plexippus","-82.985918","35.52359","2016","2016-10-10"
"Danaus plexippus","-98.295173","32.640992","2016","2016-10-12"
"Danaus plexippus","-97.278455","32.885379","2016","2016-10-11"
"Danaus plexippus","-89.448875","34.834802","2016","2016-10-01"
"Danaus plexippus","-96.67055","33.103174","2016","2016-10-15"
"Danaus plexippus","-122.056941","36.952594","2016","2016-10-17"
"Danaus plexippus","-94.353333","32.165498","2016","2016-10-13"
"Danaus plexippus","-118.215172","34.104958","2016","2016-10-18"
"Danaus plexippus","-96.593106","32.936099","2016","2016-10-17"
"Danaus plexippus","-73.911791","40.898587","2016","2016-10-19"
"Danaus plexippus","-97.052489","33.020449","2016","2016-10-21"
"Danaus plexippus","-119.997716","36.858113","2016","2016-10-21"
"Danaus plexippus","-122.389026","37.669962","2016","2016-10-22"
"Danaus plexippus","-118.275208","34.089256","2016","2016-10-25"
"Danaus plexippus","-76.985298","37.545297","2016","2016-10-23"
"Danaus plexippus","-97.842236","30.252466","2016","2016-10-24"
"Danaus plexippus","-98.082864","30.354456","2016","2016-10-26"
"Danaus plexippus","-95.419722","29.0425","2016","2016-10-28"
"Danaus plexippus","-98.113835","30.198915","2016","2016-10-31"
"Danaus plexippus","-83.408128","37.066433","2016","2016-10-24"
"Danaus plexippus","-95.61931","29.860294","2016","2016-10-29"
"Danaus plexippus","-95.619315","29.860293","2016","2016-10-30"
"Danaus plexippus","-95.61932","29.860289","2016","2016-10-22"
"Danaus plexippus","-88.171031","41.898403","2016","2016-10-19"
"Danaus plexippus","-97.107926","32.686049","2016","2016-10-23"
"Danaus plexippus","-118.243951","34.106779","2016","2016-10-07"
"Danaus plexippus","-97.660635","32.935433","2016","2016-10-22"
"Danaus plexippus","-97.615414","30.307066","2016","2016-10-30"
"Danaus plexippus","-116.134822","34.031261","2016","2016-10-04"
"Danaus plexippus","-96.67055","33.103174","2016","2016-10-19"
"Danaus plexippus","-96.816889","32.918963","2016","2016-10-21"
"Danaus plexippus","-73.912525","40.898709","2016","2016-10-19"
"Danaus plexippus","-96.959003","33.068923","2016","2016-10-02"
"Danaus plexippus","-97.642096","30.686022","2016","2016-10-24"
"Danaus plexippus","-96.738239","32.802693","2016","2016-10-12"
"Danaus plexippus","-87.578253","41.783252","2016","2016-10-08"
"Danaus plexippus","-96.823612","33.150674","2016","2016-10-13"
"Danaus plexippus","-122.465854","37.769326","2016","2016-10-12"
"Danaus plexippus","-97.540633","30.944212","2016","2016-10-23"
"Danaus plexippus","-121.953545","37.404438","2016","2016-10-15"
"Danaus plexippus","-121.954545","37.404203","2016","2016-10-15"
"Danaus plexippus","-96.155044","30.325645","2016","2016-10-23"
"Danaus plexippus","-98.471729","29.463528","2016","2016-10-22"
"Danaus plexippus","-98.479612","29.442372","2016","2016-10-22"
"Danaus plexippus","-98.55677","34.061767","2016","2016-10-06"
"Danaus plexippus","-95.748009","29.734964","2016","2016-10-07"
"Danaus plexippus","-96.995067","32.585895","2016","2016-10-08"
"Danaus plexippus","-97.0161","32.311703","2016","2016-10-08"
"Danaus plexippus","-99.899117","32.922517","2016","2016-10-09"
"Danaus plexippus","-95.492356","30.534261","2016","2016-10-09"
"Danaus plexippus","-77.077433","38.82964","2016","2016-10-27"
"Danaus plexippus","-117.153428","32.744597","2016","2016-10-27"
"Danaus plexippus","-97.278436","32.885474","2016","2016-10-29"
"Danaus plexippus","-97.067947","33.0143","2016","2016-10-30"
"Danaus plexippus","-97.858445","30.525297","2016","2016-10-11"
"Danaus plexippus","-120.692253","36.377472","2016","2016-10-08"
"Danaus plexippus","-97.308146","32.673864","2016","2016-10-18"
"Danaus plexippus","-96.8351","32.261977","2016","2016-10-17"
"Danaus plexippus","-94.534643","29.613938","2016","2016-10-17"
"Danaus plexippus","-75.674118","39.872646","2016","2016-10-03"
"Danaus plexippus","-93.982898","37.456302","2016","2016-10-05"
"Danaus plexippus","-97.603157","30.518824","2016","2016-10-08"
"Danaus plexippus","-117.089313","32.66297","2016","2016-10-09"
"Danaus plexippus","-97.575314","30.737092","2016","2016-10-09"
"Danaus plexippus","-95.888648","40.993168","2016","2016-10-11"
"Danaus plexippus","-101.802749","33.566144","2016","2016-10-03"
"Danaus plexippus","-98.096604","29.721386","2016","2016-10-15"
"Danaus plexippus","-81.358358","28.526114","2016","2016-10-18"
"Danaus plexippus","-87.816421","42.366242","2016","2016-10-17"
"Danaus plexippus","-70.915553","42.471186","2016","2016-10-19"
"Danaus plexippus","-82.697983","39.793857","2016","2016-10-11"
"Danaus plexippus","-97.0162","32.311542","2016","2016-10-22"
"Danaus plexippus","-97.656797","30.226232","2016","2016-10-21"
"Danaus plexippus","-97.052488","33.02045","2016","2016-10-21"
"Danaus plexippus","-97.052492","33.020449","2016","2016-10-21"
"Danaus plexippus","-96.78056","32.88378","2016","2016-10-22"
"Danaus plexippus","-88.188101","40.12523","2016","2016-10-25"
"Danaus plexippus","-97.650052","30.215823","2016","2016-10-24"
"Danaus plexippus","-96.155058","30.32562","2016","2016-10-23"
"Danaus plexippus","-97.642092","30.68603","2016","2016-10-26"
"Danaus plexippus","-117.219096","32.874372","2016","2016-10-27"
"Danaus plexippus","-156.685105","20.886932","2016","2016-10-28"
"Danaus plexippus","-96.645888","32.87163","2016","2016-10-29"
"Danaus plexippus","-118.094981","33.837152","2016","2016-10-29"
"Danaus plexippus","-98.299721","30.768323","2016","2016-10-28"
"Danaus plexippus","-95.619315","29.860293","2016","2016-10-22"
"Danaus plexippus","-87.58676","30.269703","2016","2016-10-27"
"Danaus plexippus","-96.064545","33.540655","2016","2016-10-06"
"Danaus plexippus","-96.747836","32.890333","2016","2016-10-08"
"Danaus plexippus","-97.80812","30.448948","2016","2016-10-29"
"Danaus plexippus","-122.274148","37.097414","2016","2016-10-02"
"Danaus plexippus","-97.730864","30.323062","2016","2016-10-05"
"Danaus plexippus","-97.843611","30.161667","2016","2016-10-04"
"Danaus plexippus","-81.654067","41.519488","2016","2016-10-04"
"Danaus plexippus","-76.451727","38.982935","2016","2016-10-02"
"Danaus plexippus","-98.425845","30.103784","2016","2016-10-15"
"Danaus plexippus","-97.827082","30.244998","2016","2016-10-24"
"Danaus plexippus","-97.647665","30.234024","2016","2016-10-22"
"Danaus plexippus","-97.77498","30.196723","2016","2016-10-07"
"Danaus plexippus","-98.570692","34.083134","2016","2016-10-09"
"Danaus plexippus","-119.190985","34.145408","2016","2016-10-24"
"Danaus plexippus","-97.280774","32.883936","2016","2016-10-25"
"Danaus plexippus","-97.101574","32.58759","2016","2016-10-29"
"Danaus plexippus","-83.899541","39.808973","2016","2016-10-05"
"Danaus plexippus","-97.599725","30.742695","2016","2016-10-05"
"Danaus plexippus","-122.406082","37.269425","2016","2016-10-09"
"Danaus plexippus","-96.970592","32.614052","2016","2016-10-10"
"Danaus plexippus","-97.05249","33.020444","2016","2016-10-21"
"Danaus plexippus","-96.923417","30.179167","2016","2016-10-23"
"Danaus plexippus","-97.376636","32.669423","2016","2016-10-23"
"Danaus plexippus","-97.604408","32.683133","2016","2016-10-23"
"Danaus plexippus","-97.457289","31.07298","2016","2016-10-24"
"Danaus plexippus","-97.070105","32.640505","2016","2016-10-13"
"Danaus plexippus","-96.788411","32.996423","2016","2016-10-14"
"Danaus plexippus","-76.641271","39.045755","2016","2016-10-29"
"Danaus plexippus","-97.710913","30.644012","2016","2016-10-25"
"Danaus plexippus","-105.55288","41.30973","2016","2016-10-01"
"Danaus plexippus","-97.9949","30.30174","2016","2016-10-22"
"Danaus plexippus","-98.440586","34.118189","2016","2016-10-26"
"Danaus plexippus","-101.869526","33.555487","2016","2016-10-04"
"Danaus plexippus","-76.792856","41.776433","2016","2016-10-12"
"Danaus plexippus","-96.778837","32.921048","2016","2016-10-11"
"Danaus plexippus","-83.60793","32.838096","2016","2016-10-09"
"Danaus plexippus","NA","NA","2016","2016-10-12"
"Danaus plexippus","-96.975579","33.066581","2016","2016-10-20"
"Danaus plexippus","-118.263512","34.116917","2016","2016-10-18"
"Danaus plexippus","-97.35936","32.704127","2016","2016-10-23"
"Danaus plexippus","-77.017525","38.888762","2016","2016-10-02"
"Danaus plexippus","-77.013303","38.888487","2016","2016-10-02"
"Danaus plexippus","-89.332558","43.092564","2016","2016-10-06"
"Danaus plexippus","NA","NA","2016","2016-10-22"
"Danaus plexippus","-122.505998","37.958042","2016","2016-10-06"
"Danaus plexippus","-96.823612","33.150674","2016","2016-10-06"
"Danaus plexippus","-96.995033","32.585858","2016","2016-10-08"
"Danaus plexippus","-117.088766","32.662573","2016","2016-10-25"
"Danaus plexippus","-97.298396","32.88151","2016","2016-10-26"
"Danaus plexippus","-98.426358","30.103706","2016","2016-10-29"
"Danaus plexippus","-97.748028","30.289985","2016","2016-10-10"
"Danaus plexippus","-97.712716","30.379063","2016","2016-10-26"
"Danaus plexippus","-97.703942","30.289219","2016","2016-10-26"
"Danaus plexippus","-76.79705","38.879372","2016","2016-10-02"
"Danaus plexippus","-96.74951","32.889288","2016","2016-10-08"
"Danaus plexippus","-118.257286","34.055625","2016","2016-10-19"
"Danaus plexippus","-91.688805","44.050265","2016","2016-10-10"
"Danaus plexippus","-95.717095","29.11227","2016","2016-10-18"
"Danaus plexippus","-96.9758","33.061329","2016","2016-10-18"
"Danaus plexippus","-97.449044","30.132585","2016","2016-10-26"
"Danaus plexippus","-97.771822","30.428203","2016","2016-10-23"
"Danaus plexippus","-118.266608","34.098033","2016","2016-10-25"
"Danaus plexippus","-96.761028","33.754665","2016","2016-10-26"
"Danaus plexippus","-96.854267","32.311032","2016","2016-10-26"
"Danaus plexippus","-97.870055","30.705607","2016","2016-10-31"
"Danaus plexippus","-96.936505","32.52858","2016","2016-10-29"
"Danaus plexippus","-95.61932","29.860292","2016","2016-10-23"
"Danaus plexippus","-77.037391","39.058125","2016","2016-10-21"
"Danaus plexippus","-97.363161","32.739714","2016","2016-10-24"
"Danaus plexippus","-79.958952","39.598792","2016","2016-10-14"
"Danaus plexippus","-98.476794","29.370114","2016","2016-10-11"
"Danaus plexippus","-96.67055","33.103174","2016","2016-10-13"
"Danaus plexippus","NA","NA","2016","2016-10-10"
"Danaus plexippus","-97.323557","31.582329","2016","2016-10-12"
"Danaus plexippus","-98.476318","29.37216","2016","2016-10-11"
"Danaus plexippus","-97.822921","30.307252","2016","2016-10-22"
"Danaus plexippus","-77.01321","38.888475","2016","2016-10-02"
"Danaus plexippus","-77.010451","38.891559","2016","2016-10-21"
"Danaus plexippus","-96.67055","33.103174","2016","2016-10-23"
"Danaus plexippus","-96.95514","33.066765","2016","2016-10-22"
"Danaus plexippus","-93.902576","37.178142","2016","2016-10-02"
"Danaus plexippus","-97.277494","32.904499","2016","2016-10-05"
"Danaus plexippus","-96.823612","33.150674","2016","2016-10-06"
"Danaus plexippus","-98.57069","34.083174","2016","2016-10-09"
"Danaus plexippus","-96.934194","33.130701","2016","2016-10-03"
"Danaus plexippus","-76.983272","37.547162","2016","2016-10-09"
"Danaus plexippus","-97.113104","32.730174","2016","2016-10-18"
"Danaus plexippus","-97.962035","29.85471","2016","2016-10-02"
"Danaus plexippus","-96.823612","33.150674","2016","2016-10-11"
"Danaus plexippus","-96.854768","32.311773","2016","2016-10-12"
"Danaus plexippus","-97.803578","30.350482","2016","2016-10-15"
"Danaus plexippus","-95.717147","29.112333","2016","2016-10-16"
"Danaus plexippus","-121.953531","37.404243","2016","2016-10-15"
