"name","long","lat","year","date"
"Asclepias curassavica","-82.441292","29.603513","2017","2017-01-26"
"Asclepias syriaca","-76.503811","39.573278","2017","2017-01-01"
"Asclepias fascicularis","-118.615005","34.272852","2017","2017-01-05"
"Asclepias curassavica","-80.160042","25.673694","2017","2017-01-16"
"Asclepias syriaca","-74.30058","40.68552","2017","2017-01-19"
"Asclepias curassavica","-122.353021","37.963499","2017","2017-01-06"
"Asclepias syriaca","-88.108023","41.716131","2017","2017-01-13"
"Asclepias syriaca","-76.796621","42.910622","2017","2017-01-15"
"Asclepias syriaca","-83.929457","42.560091","2017","2017-01-24"
"Asclepias incarnata","-87.904357","41.837732","2017","2017-01-29"
"Asclepias syriaca","-74.502926","40.654206","2017","2017-01-29"
"Asclepias curassavica","-97.328782","27.669162","2017","2017-02-20"
"Asclepias syriaca","-95.881452","45.578383","2017","2017-02-19"
"Asclepias syriaca","-74.573865","40.626038","2017","2017-02-04"
"Asclepias syriaca","-87.698633","41.865077","2017","2017-02-03"
"Asclepias curassavica","-80.43641","25.467244","2017","2017-02-25"
"Asclepias syriaca","-88.988423","43.041439","2017","2017-02-26"
"Asclepias incarnata","-81.890024","40.628585","2017","2017-02-17"
"Asclepias syriaca","-72.43014","44.367557","2017","2017-02-28"
"Asclepias syriaca","-74.508097","40.633073","2017","2017-02-19"
"Asclepias curassavica","-80.43641","25.466924","2017","2017-02-21"
"Asclepias asperula","-97.876446","30.199106","2017","2017-02-25"
"Asclepias curassavica","-95.717153","29.111914","2017","2017-02-15"
"Asclepias syriaca","-87.78245","42.00064","2017","2017-02-05"
"Asclepias incarnata","-74.236915","40.655085","2017","2017-02-23"
"Asclepias syriaca","-74.57644","40.624376","2017","2017-02-08"
"Asclepias curassavica","-80.278087","25.681835","2017","2017-03-04"
"Asclepias asperula","-98.262513","29.875218","2017","2017-03-23"
"Asclepias asperula","-97.7739","30.687286","2017","2017-03-31"
"Asclepias asperula","-97.492162","30.997456","2017","2017-03-16"
"Asclepias incarnata","-74.576783","40.624604","2017","2017-03-19"
"Asclepias verticillata","-94.492355","29.70372","2017","2017-03-19"
"Asclepias syriaca","-74.576783","40.624604","2017","2017-03-19"
"Asclepias asperula","-98.078736","30.069783","2017","2017-03-27"
"Asclepias viridis","-95.741943","30.692778","2017","2017-03-16"
"Asclepias viridis","-95.143098","29.534641","2017","2017-03-14"
"Asclepias asperula","-97.88095","28.795983","2017","2017-03-28"
"Asclepias asperula","-98.078736","30.069783","2017","2017-03-26"
"Asclepias viridis","-97.005814","30.134056","2017","2017-03-17"
"Asclepias asperula","-98.078736","30.069783","2017","2017-03-27"
"Asclepias syriaca","-87.853873","41.713994","2017","2017-03-22"
"Asclepias viridis","-94.492012","29.670728","2017","2017-03-19"
"Asclepias syriaca","-74.316931","40.671688","2017","2017-03-02"
"Asclepias asperula","-97.811388","30.158353","2017","2017-03-25"
"Asclepias fascicularis","-118.611072","34.274859","2017","2017-03-11"
"Asclepias asperula","-98.174227","29.641697","2017","2017-03-20"
"Asclepias asperula","-97.279207","32.884809","2017","2017-03-29"
"Asclepias asperula","-98.078736","30.069783","2017","2017-03-26"
"Asclepias asperula","-98.078736","30.069783","2017","2017-03-27"
"Asclepias incarnata","-74.676819","40.599519","2017","2017-03-05"
"Asclepias asperula","-98.178689","30.157558","2017","2017-03-21"
"Asclepias asperula","-98.262513","29.875218","2017","2017-03-24"
"Asclepias syriaca","-92.969652","43.672429","2017","2017-03-18"
"Asclepias asperula","-97.464363","30.156361","2017","2017-03-26"
"Asclepias asperula","-98.078736","30.069783","2017","2017-03-27"
"Asclepias asperula","-98.078736","30.069783","2017","2017-03-27"
"Asclepias syriaca","-74.094462","40.564152","2017","2017-03-26"
"Asclepias asperula","-97.464317","30.15635","2017","2017-03-26"
"Asclepias asperula","-98.173757","29.643105","2017","2017-03-20"
"Asclepias viridis","-96.493172","29.610939","2017","2017-03-22"
"Asclepias asperula","-98.156721","29.697093","2017","2017-03-11"
"Asclepias syriaca","-72.47012","44.335995","2017","2017-03-04"
"Asclepias asperula","-98.078736","30.069783","2017","2017-03-26"
"Asclepias curassavica","-80.120651","26.034463","2017","2017-03-20"
"Asclepias tuberosa","-97.892578","30.339774","2017","2017-03-31"
"Asclepias syriaca","-84.051102","42.492339","2017","2017-03-05"
"Asclepias viridis","-94.492692","29.703717","2017","2017-03-19"
"Asclepias viridis","-95.981209","29.34856","2017","2017-03-13"
"Asclepias fascicularis","-117.627475","33.595128","2017","2017-03-23"
"Asclepias asperula","-98.064104","30.611724","2017","2017-03-25"
"Asclepias asperula","-98.078736","30.069783","2017","2017-03-26"
"Asclepias curassavica","-80.120609","26.034422","2017","2017-03-20"
"Asclepias viridis","-95.42806","29.693575","2017","2017-03-16"
"Asclepias asperula","-97.652326","30.385991","2017","2017-03-27"
"Asclepias asperula","-97.505165","30.135459","2017","2017-03-22"
"Asclepias asperula","-98.079361","30.069608","2017","2017-03-26"
"Asclepias asperula","-98.639062","29.862895","2017","2017-03-24"
"Asclepias viridis","-96.418739","29.4938","2017","2017-03-22"
"Asclepias viridis","-95.733325","29.424596","2017","2017-03-25"
"Asclepias asperula","-97.4643","30.1564","2017","2017-03-26"
"Asclepias asperula","-98.078736","30.069783","2017","2017-03-27"
"Asclepias asperula","-98.078736","30.069783","2017","2017-03-27"
"Asclepias viridis","-96.260115","30.021866","2017","2017-03-12"
"Asclepias syriaca","-94.36108","45.47309","2017","2017-03-30"
"Asclepias asperula","-97.18663","33.042668","2017","2017-03-26"
"Asclepias asperula","-97.882653","30.28955","2017","2017-03-24"
"Asclepias asperula","-98.84736","31.399882","2017","2017-03-23"
"Asclepias verticillata","-95.459291","29.6544","2017","2017-03-19"
"Asclepias fascicularis","-118.285582","33.885323","2017","2017-03-05"
"Asclepias viridis","-96.019294","28.912628","2017","2017-03-22"
"Asclepias viridis","-96.31756","30.124518","2017","2017-03-12"
"Asclepias asperula","-97.575198","30.737181","2017","2017-03-28"
"Asclepias asperula","-97.923356","28.754656","2017","2017-03-28"
"Asclepias asperula","-97.893779","30.338589","2017","2017-03-31"
"Asclepias incarnata","-81.711388","39.834793","2017","2017-03-16"
"Asclepias syriaca","-88.746487","42.977897","2017","2017-03-19"
"Asclepias asperula","-98.174302","29.641703","2017","2017-03-20"
"Asclepias asperula","-98.078736","30.069783","2017","2017-03-27"
"Asclepias viridis","-96.211525","29.784103","2017","2017-03-02"
"Asclepias asperula","-98.079361","30.069608","2017","2017-03-26"
"Asclepias verticillata","-94.576553","29.833288","2017","2017-03-19"
"Asclepias curassavica","-82.328217","29.620199","2017","2017-03-25"
"Asclepias asperula","-97.689528","32.884441","2017","2017-03-30"
"Asclepias incarnata","-91.196071","47.381962","2017","2017-03-31"
"Asclepias asperula","-97.278804","32.884966","2017","2017-03-29"
"Asclepias asperula","-98.078736","30.069783","2017","2017-03-27"
"Asclepias viridis","-96.679645","32.987452","2017","2017-03-28"
"Asclepias viridis","-96.211525","29.784094","2017","2017-03-02"
"Asclepias viridis","-96.376841","30.052683","2017","2017-03-03"
"Asclepias syriaca","-72.47","44.33","2017","2017-03-24"
"Asclepias asperula","-97.464382","30.156372","2017","2017-03-26"
"Asclepias asperula","-98.078736","30.069783","2017","2017-03-27"
"Asclepias asperula","NA","NA","2017","2017-03-29"
"Asclepias viridis","-95.603592","29.252997","2017","2017-03-31"
"Asclepias asperula","-97.83","30.248611","2017","2017-04-04"
"Asclepias viridis","-95.605668","30.696909","2017","2017-04-05"
"Asclepias viridis","-96.958103","30.416814","2017","2017-04-10"
"Asclepias asperula","-98.079065","30.069772","2017","2017-04-12"
"Asclepias viridis","-96.253493","30.35348","2017","2017-04-01"
"Asclepias viridis","-96.988463","33.062456","2017","2017-04-01"
"Asclepias viridis","-95.49356","30.532311","2017","2017-04-08"
"Asclepias viridis","-95.493469","30.532456","2017","2017-04-08"
"Asclepias asperula","-97.847493","30.155382","2017","2017-04-01"
"Asclepias viridis","-96.993715","32.607268","2017","2017-04-07"
"Asclepias asperula","-96.99351","32.606604","2017","2017-04-07"
"Asclepias viridis","-96.958948","33.062665","2017","2017-04-06"
"Asclepias asperula","-98.63537","32.759617","2017","2017-04-09"
"Asclepias asperula","-96.711115","32.831019","2017","2017-04-03"
"Asclepias asperula","-97.451681","30.133696","2017","2017-04-01"
"Asclepias asperula","-98.078811","30.069768","2017","2017-04-12"
"Asclepias asperula","-97.303275","31.061981","2017","2017-04-12"
"Asclepias asperula","-98.073967","30.620117","2017","2017-04-08"
"Asclepias asperula","-96.959027","33.062858","2017","2017-04-09"
"Asclepias viridis","-95.686111","30.288889","2017","2017-04-03"
"Asclepias asperula","-97.847401","30.155354","2017","2017-04-01"
"Asclepias asperula","-97.476128","32.648372","2017","2017-04-07"
"Asclepias asperula","-97.275392","32.747437","2017","2017-04-07"
"Asclepias asperula","-97.938385","29.902905","2017","2017-04-08"
"Asclepias asperula","-97.43553","32.723927","2017","2017-04-11"
"Asclepias asperula","-97.976113","30.180928","2017","2017-04-12"
"Asclepias asperula","-97.847255","30.155406","2017","2017-04-01"
"Asclepias asperula","-97.847259","30.155421","2017","2017-04-01"
"Asclepias asperula","-97.812294","33.530589","2017","2017-04-11"
"Asclepias asperula","-97.452263","30.1388","2017","2017-04-01"
"Asclepias asperula","-97.473244","32.833352","2017","2017-04-03"
"Asclepias asperula","-97.847473","30.155324","2017","2017-04-01"
"Asclepias asperula","-98.407776","30.554722","2017","2017-04-01"
"Asclepias asperula","-96.635139","32.994915","2017","2017-04-05"
"Asclepias asperula","-96.904113","32.726922","2017","2017-04-01"
"Asclepias viridis","-97.888923","30.338861","2017","2017-04-08"
"Asclepias asperula","-97.847534","30.155346","2017","2017-04-01"
"Asclepias asperula","-97.450702","30.132808","2017","2017-04-01"
"Asclepias asperula","-99.5697","29.822439","2017","2017-04-13"
"Asclepias viridis","-97.281189","30.755998","2017","2017-04-09"
"Asclepias asperula","-97.679226","30.461043","2017","2017-04-07"
"Asclepias asperula","-97.660591","31.917724","2017","2017-04-09"
"Asclepias asperula","-97.575494","30.737011","2017","2017-04-01"
"Asclepias asperula","-97.452863","30.138818","2017","2017-04-02"
"Asclepias asperula","-98.763978","29.557386","2017","2017-04-08"
"Asclepias asperula","-97.847455","30.155379","2017","2017-04-01"
"Asclepias syriaca","-72.518889","44.293333","2017","2017-04-09"
"Asclepias viridis","-96.818917","30.6606","2017","2017-04-08"
"Asclepias viridis","-96.243835","33.310463","2017","2017-04-12"
"Asclepias asperula","-97.459122","30.142314","2017","2017-04-02"
"Asclepias asperula","-111.816437","33.969862","2017","2017-04-03"
"Asclepias asperula","-97.728332","29.805721","2017","2017-04-08"
"Asclepias viridis","-97.319953","32.528247","2017","2017-04-09"
"Asclepias asperula","-97.682431","30.353963","2017","2017-04-01"
"Asclepias asperula","-97.805563","30.347832","2017","2017-04-01"
"Asclepias viridis","-96.679565","32.987789","2017","2017-04-14"
"Asclepias asperula","-97.453837","30.139146","2017","2017-04-01"
"Asclepias viridis","-95.49365","30.532931","2017","2017-04-08"
"Asclepias verticillata","-96.364193","30.574523","2017","2017-04-07"
"Asclepias tuberosa","-95.60622","30.696957","2017","2017-04-08"
"Asclepias asperula","-97.780237","32.857445","2017","2017-04-09"
"Asclepias asperula","-97.847434","30.155379","2017","2017-04-01"
"Asclepias viridis","-95.759722","30.589444","2017","2017-04-01"
"Asclepias viridis","-96.276908","30.343118","2017","2017-04-01"
"Asclepias viridis","-97.229933","35.043986","2017","2017-04-11"
"Asclepias viridis","-97.301966","31.060026","2017","2017-04-06"
"Asclepias asperula","-97.30526","32.679353","2017","2017-04-01"
"Asclepias viridis","NA","NA","2017","2017-04-02"
"Asclepias asperula","-97.472102","31.107133","2017","2017-04-12"
"Asclepias verticillata","-97.329426","30.230647","2017","2017-04-09"
"Asclepias asperula","-97.625068","30.266651","2017","2017-04-09"
"Asclepias asperula","-97.653978","30.38814","2017","2017-04-09"
"Asclepias asperula","-96.861255","32.709777","2017","2017-04-13"
"Asclepias asperula","-97.662454","32.265478","2017","2017-04-04"
"Asclepias asperula","-111.825732","33.965013","2017","2017-04-06"
"Asclepias viridis","-94.9618","29.424945","2017","2017-04-02"
"Asclepias viridis","-96.935504","33.064443","2017","2017-04-01"
"Asclepias asperula","-111.817232","33.96799","2017","2017-04-06"
"Asclepias asperula","-111.826245","33.964763","2017","2017-04-06"
"Asclepias asperula","-97.473022","32.844913","2017","2017-04-12"
"Asclepias curassavica","-118.004931","34.121811","2017","2017-04-12"
"Asclepias asperula","-98.178624","30.158579","2017","2017-04-06"
"Asclepias viridis","-96.957578","30.416916","2017","2017-04-06"
"Asclepias asperula","-97.467776","32.667182","2017","2017-04-02"
"Asclepias asperula","-111.80098","33.976337","2017","2017-04-03"
"Asclepias viridis","-94.961883","29.425163","2017","2017-04-02"
"Asclepias asperula","-96.912356","32.654882","2017","2017-04-03"
"Asclepias asperula","-97.733549","30.497771","2017","2017-04-01"
"Asclepias viridis","-97.100276","32.587514","2017","2017-04-08"
"Asclepias asperula","-111.801555","33.977172","2017","2017-04-06"
"Asclepias asperula","-111.801785","33.977613","2017","2017-04-03"
"Asclepias asperula","-97.661961","32.265312","2017","2017-04-04"
"Asclepias viridis","-95.29431","30.023789","2017","2017-04-12"
"Asclepias asperula","-97.814713","32.260427","2017","2017-04-08"
"Asclepias asperula","-97.821407","30.5221","2017","2017-04-06"
"Asclepias asperula","-96.90407","32.728935","2017","2017-04-12"
"Asclepias asperula","-97.591553","31.701129","2017","2017-04-04"
"Asclepias asperula","-97.830241","30.248918","2017","2017-04-04"
"Asclepias asperula","-96.904324","32.728295","2017","2017-04-05"
"Asclepias asperula","-97.790375","30.404937","2017","2017-04-01"
"Asclepias syriaca","-89.791883","43.292369","2017","2017-04-01"
"Asclepias asperula","-100.511678","31.069867","2017","2017-04-01"
"Asclepias viridis","-95.757263","30.593865","2017","2017-04-01"
"Asclepias viridis","-97.302315","32.676857","2017","2017-04-09"
"Asclepias asperula","-111.800187","33.97575","2017","2017-04-09"
"Asclepias asperula","-95.410347","30.090142","2017","2017-04-09"
"Asclepias asperula","-96.987046","32.569465","2017","2017-04-09"
"Asclepias incarnata","-72.498532","44.327658","2016","2016-01-24"
"Asclepias curassavica","-80.353575","26.130782","2016","2016-01-16"
"Asclepias curassavica","-97.95655","26.126386","2016","2016-01-13"
"Asclepias syriaca","-72.523833","44.292742","2016","2016-01-30"
"Asclepias incarnata","-88.041002","41.886388","2016","2016-01-28"
"Asclepias syriaca","-72.760167","44.333158","2016","2016-01-30"
"Asclepias curassavica","-97.85322","30.154403","2016","2016-01-15"
"Asclepias syriaca","-72.504536","44.28141","2016","2016-01-01"
"Asclepias incarnata","-72.498277","44.325933","2016","2016-01-24"
"Asclepias incarnata","-72.501325","44.333242","2016","2016-01-31"
"Asclepias syriaca","-87.82801","41.834181","2016","2016-01-27"
"Asclepias syriaca","-88.172026","41.384336","2016","2016-01-25"
"Asclepias curassavica","-81.247093","28.298737","2016","2016-01-18"
"Asclepias syriaca","-81.69587","41.388938","2016","2016-01-21"
"Asclepias fascicularis","-117.949173","33.98171","2016","2016-01-01"
"Asclepias tuberosa","-82.350731","29.644445","2016","2016-02-19"
"Asclepias syriaca","-72.527451","42.990692","2016","2016-02-01"
"Asclepias curassavica","-98.49035","29.430629","2016","2016-02-18"
"Asclepias curassavica","-119.037013","34.233184","2016","2016-02-23"
"Asclepias syriaca","-92.473812","44.082474","2016","2016-02-18"
"Asclepias syriaca","-73.035161","43.703732","2016","2016-02-22"
"Asclepias syriaca","-92.505512","44.039505","2016","2016-02-18"
"Asclepias syriaca","-74.651209","40.660856","2016","2016-02-21"
"Asclepias asperula","-98.503692","29.85","2016","2016-02-25"
"Asclepias syriaca","-74.58539","40.607652","2016","2016-02-19"
"Asclepias curassavica","-80.173395","26.929453","2016","2016-02-06"
"Asclepias syriaca","-87.782526","42.002894","2016","2016-02-07"
"Asclepias syriaca","-72.404295","44.288066","2016","2016-02-06"
"Asclepias curassavica","-80.191322","26.915694","2016","2016-02-22"
"Asclepias asperula","-97.89022","29.96188","2016","2016-03-30"
"Asclepias asperula","-97.38867","28.996898","2016","2016-03-27"
"Asclepias asperula","-97.818986","30.277433","2016","2016-03-20"
"Asclepias viridis","-97.699312","30.06222","2016","2016-03-27"
"Asclepias asperula","-98.503555","29.850017","2016","2016-03-24"
"Asclepias asperula","-110.741157","31.720449","2016","2016-03-27"
"Asclepias viridis","-97.29615","30.749632","2016","2016-03-27"
"Asclepias viridis","-97.038886","28.726208","2016","2016-03-31"
"Asclepias asperula","-97.853889","28.712222","2016","2016-03-26"
"Asclepias incarnata","-94.373764","45.579897","2016","2016-03-02"
"Asclepias asperula","-98.708228","29.783853","2016","2016-03-02"
"Asclepias curassavica","-97.293662","26.105061","2016","2016-03-14"
"Asclepias viridis","-96.279845","29.688985","2016","2016-03-26"
"Asclepias viridis","-96.957131","30.416589","2016","2016-03-27"
"Asclepias viridis","-96.957131","30.416589","2016","2016-03-27"
"Asclepias viridis","-96.957131","30.416589","2016","2016-03-27"
"Asclepias asperula","-96.716453","29.867492","2016","2016-03-23"
"Asclepias fascicularis","-118.152826","34.086898","2016","2016-03-05"
"Asclepias viridis","-96.957131","30.416589","2016","2016-03-27"
"Asclepias fascicularis","-117.826861","34.033316","2016","2016-03-15"
"Asclepias syriaca","-94.549338","39.215414","2016","2016-03-15"
"Asclepias syriaca","-74.439329","40.521998","2016","2016-03-27"
"Asclepias syriaca","-74.873795","40.565333","2016","2016-03-27"
"Asclepias syriaca","-72.792922","44.212408","2016","2016-03-12"
"Asclepias asperula","-96.808662","29.899655","2016","2016-03-23"
"Asclepias curassavica","-95.496418","30.0781","2016","2016-03-25"
"Asclepias curassavica","-95.694652","30.083807","2016","2016-03-25"
"Asclepias incarnata","-74.574396","40.626371","2016","2016-03-27"
"Asclepias curassavica","-97.025325","28.864457","2016","2016-03-30"
"Asclepias curassavica","-95.317818","29.708105","2016","2016-03-15"
"Asclepias viridis","-96.586088","29.972203","2016","2016-03-23"
"Asclepias viridis","-97.216147","36.060372","2016","2016-03-30"
"Asclepias viridis","-97.227105","36.035275","2016","2016-03-30"
"Asclepias curassavica","-99.495186","27.441258","2016","2016-03-11"
"Asclepias curassavica","-95.695044","30.08382","2016","2016-03-25"
"Asclepias viridis","-95.208914","29.931804","2016","2016-03-31"
"Asclepias viridis","-96.957131","30.416589","2016","2016-03-27"
"Asclepias asperula","-98.607437","29.856992","2016","2016-03-11"
"Asclepias syriaca","-72.528345","44.350437","2016","2016-03-26"
"Asclepias asperula","-97.968825","30.141917","2016","2016-03-30"
"Asclepias curassavica","-95.694675","30.084061","2016","2016-03-25"
"Asclepias curassavica","-95.694972","30.083801","2016","2016-03-25"
"Asclepias syriaca","-76.2871","43.067778","2016","2016-03-31"
"Asclepias syriaca","-94.394344","45.594306","2016","2016-03-01"
"Asclepias curassavica","-97.784179","30.220816","2016","2016-03-01"
"Asclepias syriaca","-74.574396","40.626371","2016","2016-03-27"
"Asclepias tuberosa","-97.191651","32.691286","2016","2016-03-31"
"Asclepias verticillata","-97.191604","32.691049","2016","2016-03-31"
"Asclepias syriaca","-72.528208","44.350908","2016","2016-03-26"
"Asclepias fascicularis","-118.906211","34.220206","2016","2016-03-27"
"Asclepias asperula","-98.296082","32.640427","2016","2016-03-25"
"Asclepias tuberosa","-97.191656","32.691264","2016","2016-03-31"
"Asclepias viridis","-97.075972","36.132861","2016","2016-04-07"
"Asclepias viridis","-95.070419","29.593053","2016","2016-04-09"
"Asclepias asperula","-98.691331","30.486321","2016","2016-04-16"
"Asclepias syriaca","-73.170001","44.421235","2016","2016-04-16"
"Asclepias tuberosa","-95.400292","29.76253","2016","2016-04-07"
"Asclepias curassavica","-118.398178","34.012643","2016","2016-04-18"
"Asclepias asperula","-99.466338","29.961197","2016","2016-04-18"
"Asclepias asperula","-99.53321","29.948082","2016","2016-04-18"
"Asclepias asperula","-99.575948","29.814697","2016","2016-04-18"
"Asclepias asperula","-97.275676","32.745352","2016","2016-04-22"
"Asclepias asperula","-96.960253","32.497762","2016","2016-04-24"
"Asclepias asperula","-97.427375","32.890381","2016","2016-04-24"
"Asclepias fascicularis","-118.5644","34.131271","2016","2016-04-23"
"Asclepias asperula","-97.757112","28.45005","2016","2016-04-28"
"Asclepias fascicularis","-118.489067","34.386376","2016","2016-04-28"
"Asclepias asperula","-97.763375","28.458947","2016","2016-04-28"
"Asclepias viridis","-97.85783","32.122623","2016","2016-04-27"
"Asclepias syriaca","-81.54368","41.2127","2016","2016-04-30"
"Asclepias asperula","-97.450161","32.898039","2016","2016-04-24"
"Asclepias tuberosa","-95.653358","36.293012","2016","2016-04-19"
"Asclepias viridis","-95.455956","29.651323","2016","2016-04-26"
"Asclepias fascicularis","-118.757709","34.120861","2016","2016-04-07"
"Asclepias asperula","-98.074275","30.620939","2016","2016-04-03"
"Asclepias asperula","-98.38613","30.688478","2016","2016-04-09"
"Asclepias asperula","-97.296478","30.837867","2016","2016-04-15"
"Asclepias viridis","-96.961113","32.498333","2016","2016-04-16"
"Asclepias viridis","-96.988926","33.062707","2016","2016-04-16"
"Asclepias curassavica","-118.177357","33.821799","2016","2016-04-18"
"Asclepias asperula","-97.892263","30.338585","2016","2016-04-16"
"Asclepias asperula","-110.280712","31.335337","2016","2016-04-03"
"Asclepias asperula","-97.988089","30.930109","2016","2016-04-22"
"Asclepias asperula","-97.510413","30.699837","2016","2016-04-15"
"Asclepias asperula","-99.155834","29.741219","2016","2016-04-18"
"Asclepias viridis","-97.525637","30.546817","2016","2016-04-29"
"Asclepias asperula","-96.623897","33.161491","2016","2016-04-27"
"Asclepias viridis","-97.484458","32.845825","2016","2016-04-27"
"Asclepias viridis","-95.648613","36.283822","2016","2016-04-28"
"Asclepias viridis","-98.449623","33.808338","2016","2016-04-24"
"Asclepias asperula","-97.8609","32.11952","2016","2016-04-27"
"Asclepias viridis","-97.255321","31.1487","2016","2016-04-26"
"Asclepias asperula","-97.605325","31.003213","2016","2016-04-07"
"Asclepias viridis","-97.39353","30.558808","2016","2016-04-29"
"Asclepias syriaca","-89.826363","39.65057","2016","2016-04-30"
"Asclepias asperula","-97.276961","32.745419","2016","2016-04-23"
"Asclepias asperula","-97.272942","32.745756","2016","2016-04-23"
"Asclepias asperula","-97.27316","32.745392","2016","2016-04-23"
"Asclepias asperula","-99.799233","32.333103","2016","2016-04-23"
"Asclepias asperula","-97.276796","32.745866","2016","2016-04-22"
"Asclepias asperula","-99.876725","32.24575","2016","2016-04-23"
"Asclepias viridis","-97.12738","31.094722","2016","2016-04-15"
"Asclepias asperula","-97.633224","32.623936","2016","2016-04-12"
"Asclepias viridis","-97.011045","30.397242","2016","2016-04-02"
"Asclepias asperula","-99.597128","29.902954","2016","2016-04-18"
"Asclepias curassavica","-122.305825","37.917975","2016","2016-04-11"
"Asclepias asperula","-98.762939","29.559392","2016","2016-04-08"
"Asclepias viridis","-95.230973","29.928438","2016","2016-04-11"
"Asclepias asperula","-97.781411","30.179067","2016","2016-04-11"
"Asclepias asperula","-97.633545","32.623909","2016","2016-04-12"
"Asclepias curassavica","-118.111848","34.193021","2016","2016-04-06"
"Asclepias asperula","-97.444349","30.138686","2016","2016-04-02"
"Asclepias asperula","-97.275626","32.877503","2016","2016-04-24"
"Asclepias syriaca","-88.869049","37.337142","2016","2016-04-23"
"Asclepias asperula","-99.935805","32.254233","2016","2016-04-24"
"Asclepias asperula","-98.82076","29.657636","2016","2016-04-18"
"Asclepias asperula","-97.276893","32.745855","2016","2016-04-22"
"Asclepias viridis","-97.382217","30.572095","2016","2016-04-29"
"Asclepias viridis","-97.50901","32.734616","2016","2016-04-24"
"Asclepias curassavica","-117.831992","34.07309","2016","2016-04-21"
"Asclepias viridis","-97.100518","32.588924","2016","2016-04-13"
"Asclepias viridis","-95.628465","29.836623","2016","2016-04-17"
"Asclepias viridis","-95.615226","29.67134","2016","2016-04-19"
"Asclepias curassavica","-118.454905","34.042324","2016","2016-04-21"
"Asclepias asperula","-98.952093","30.692612","2016","2016-04-16"
"Asclepias asperula","-99.472593","30.062276","2016","2016-04-17"
"Asclepias viridis","-96.961176","32.497771","2016","2016-04-24"
"Asclepias viridis","-97.275276","32.747501","2016","2016-04-23"
"Asclepias asperula","-99.88787","32.247787","2016","2016-04-23"
"Asclepias asperula","-97.275253","32.747313","2016","2016-04-22"
"Asclepias asperula","-97.276807","32.745844","2016","2016-04-22"
"Asclepias viridis","-97.280589","32.884429","2016","2016-04-29"
"Asclepias asperula","-97.559324","32.264887","2016","2016-04-30"
"Asclepias asperula","-97.826325","30.311169","2016","2016-04-03"
"Asclepias asperula","-97.810188","30.473896","2016","2016-04-10"
"Asclepias curassavica","-80.245479","25.881917","2016","2016-04-06"
"Asclepias asperula","-97.502777","32.823055","2016","2016-04-08"
"Asclepias asperula","-97.813001","30.129021","2016","2016-04-02"
"Asclepias viridis","-97.097872","32.589699","2016","2016-04-19"
"Asclepias asperula","-98.382987","33.755423","2016","2016-04-24"
"Asclepias viridis","-97.1377","31.07461","2016","2016-04-26"
"Asclepias viridis","-96.051435","30.299343","2016","2016-04-10"
"Asclepias asperula","-98.114192","30.198942","2016","2016-04-09"
"Asclepias asperula","-98.682857","30.43036","2016","2016-04-16"
"Asclepias asperula","-98.746078","29.474047","2016","2016-04-07"
"Asclepias viridis","-94.971914","29.45729","2016","2016-04-08"
"Asclepias viridis","-94.988062","29.395858","2016","2016-04-10"
"Asclepias asperula","-97.27568","32.747293","2016","2016-04-23"
"Asclepias asperula","-97.427389","32.890306","2016","2016-04-24"
"Asclepias asperula","-99.877097","32.238395","2016","2016-04-23"
"Asclepias asperula","-97.909438","32.270642","2016","2016-04-28"
"Asclepias viridis","-96.950158","30.678488","2016","2016-04-29"
"Asclepias asperula","-97.885416","30.334366","2016","2016-04-16"
"Asclepias asperula","-98.731828","34.718955","2016","2016-04-23"
"Asclepias asperula","-97.275597","32.745383","2016","2016-04-21"
"Asclepias asperula","-97.275884","32.747672","2016","2016-04-22"
"Asclepias viridis","-97.320008","32.528145","2016","2016-04-23"
"Asclepias viridis","-94.957792","29.425407","2016","2016-04-05"
"Asclepias asperula","-97.892267","30.338608","2016","2016-04-16"
"Asclepias asperula","-97.698524","32.371412","2016","2016-04-19"
"Asclepias asperula","-97.698276","32.370624","2016","2016-04-19"
"Asclepias syriaca","-70.941872","42.749017","2016","2016-04-21"
"Asclepias viridis","-97.241408","30.881212","2016","2016-04-15"
"Asclepias curassavica","-96.705076","32.703304","2016","2016-04-10"
"Asclepias viridis","-97.139855","31.068139","2016","2016-04-15"
"Asclepias viridis","-97.119247","31.111661","2016","2016-04-15"
"Asclepias asperula","-98.853946","30.600742","2016","2016-04-16"
"Asclepias asperula","-96.962066","32.497698","2016","2016-04-16"
"Asclepias asperula","-99.466211","30.059161","2016","2016-04-18"
"Asclepias asperula","-97.893068","30.337025","2016","2016-04-16"
"Asclepias asperula","-97.27602","32.748025","2016","2016-04-22"
"Asclepias asperula","-97.276875","32.74606","2016","2016-04-22"
"Asclepias asperula","NA","NA","2016","2016-04-25"
"Asclepias viridis","-95.761712","36.200813","2016","2016-04-25"
"Asclepias asperula","-97.479461","32.934164","2016","2016-04-24"
"Asclepias viridis","-96.933956","33.067314","2016","2016-04-29"
"Asclepias tuberosa","-98.175704","32.793219","2016","2016-04-28"
"Asclepias viridis","-97.453469","32.614853","2016","2016-04-23"
"Asclepias viridis","-97.469827","32.836908","2016","2016-04-30"
"Asclepias viridis","-95.791122","29.367342","2016","2016-04-08"
"Asclepias asperula","-96.852871","33.018391","2016","2016-04-13"
"Asclepias asperula","-98.938772","30.643895","2016","2016-04-16"
"Asclepias asperula","-99.415095","29.99209","2016","2016-04-18"
